label,ra,dec,theta
J1910+0534,19.1740305555556,5.56916666666667,287.610458333333
J1910+0714,19.1718325,7.23661111111111,287.5774875
J1910+0728,19.1727997222222,7.47696944444444,287.591995833333
J1910+1027,19.1666666666667,10.45,287.5
J1910+1256,19.1693615219444,12.9404187222222,287.540422829167
J1910-5959A,19.1952098944444,-59.9741396944444,287.928148416667
J1910-5959B,19.1811265555556,-59.9835725,287.716898333333
J1910-5959C,19.1848764444444,-60.0165833333333,287.773146666667
J1910-5959D,19.18122675,-59.9848552777778,287.71840125
J1910-5959E,19.1811547777778,-59.9839130555556,287.717321666667
J1911+00,19.1966666666667,0.616666666666667,287.95
J1911+0101A,19.1864137694444,1.03603916666667,287.796206541667
J1911+0101B,19.1868256944444,1.03067777777778,287.802385416667
J1911+09,19.1833333333333,9,287.75
J1911+10,19.1833333333333,10,287.75
J1911-1114,19.19702575,-11.2395361111111,287.95538625
J1911+1347,19.1986679722222,13.7928919444444,287.980019583333
J1911+1758,19.1987194444444,17.9793861111111,287.980791666667
J1911+37,19.1833333333333,37.6333333333333,287.75
J1912+1036,19.2128694444444,10.6115555555556,288.193041666667
J1912+2525,19.2051738888889,25.4172555555556,288.077608333333
J1913-0440,19.2317148611111,-4.67991111111111,288.475722916667
J1913+0446,19.2307833333333,4.76833333333333,288.46175
J1913+0617,19.2166666666667,6.28333333333333,288.25
J1913+0832,19.2168055555556,8.53475,288.252083333333
J1913+0904,19.2225169444444,9.07927777777778,288.337754166667
J1913+0936,19.2313055555556,9.61161111111111,288.469583333333
J1913+1000,19.2176638888889,10.0006666666667,288.264958333333
J1913+1011,19.2223169444444,10.1897138888889,288.334754166667
J1913+1103,19.2166666666667,11.05,288.25
J1913+1145,19.2288555555556,11.7591944444444,288.432833333333
J1913+1330,19.2216597222222,13.5091111111111,288.324895833333
J1913+3732,19.2244130555556,37.53675,288.366195833333
J1914+0219,19.2399427777778,2.32994444444444,288.599141666667
J1914+0631,19.2381222222222,6.53230555555556,288.571833333333
J1914+0659,19.2333333333333,6.98333333333333,288.5
J1914+1122,19.2361444444444,11.3676944444444,288.542166666667
J1915+0227,19.2505894444444,2.46326944444444,288.758841666667
J1915+0738,19.2568888888889,7.64205555555556,288.853333333333
J1915+0752,19.2505388888889,7.86922222222222,288.758083333333
J1915+0838,19.2538527777778,8.64991666666667,288.807791666667
J1915+1009,19.2583288888889,10.1621305555556,288.874933333333
J1915-11,19.25,-11.5,288.75
J1915+1144,19.25,11.7333333333333,288.75
J1915+1149,19.25,11.8166666666667,288.75
J1915+1410,19.2598377777778,14.1809722222222,288.897566666667
J1915+1606,19.2577775777778,16.1076075277778,288.866663666667
J1916+0748,19.2809722222222,7.8,289.214583333333
J1916+0844,19.2719669444444,8.73527777777778,289.079504166667
J1916+0852,19.2735,8.87666666666667,289.1025
J1916+1023,19.2769194444444,10.3841666666667,289.153791666667
J1916+1030,19.2699222222222,10.5148333333333,289.048833333333
J1916+1225,19.2722347222222,12.43165,289.083520833333
J1917+0834,19.2969036111111,8.58184166666667,289.453554166667
J1917+1737,19.2899933333333,17.6254444444444,289.3499
J1918-0642,19.3133431305556,-6.70968433333333,289.700146958333
J1918-1052,19.3134019444444,-10.87955,289.701029166667
J1918+1310,19.3,13.1666666666667,289.5
J1918+1541,19.3021388888889,15.6875555555556,289.532083333333
J1919+0021,19.3307397222222,0.361055555555556,289.961095833333
J1919+0134,19.3287833333333,1.58236111111111,289.93175
J1919+1314,19.3258294444444,13.2436944444444,289.887441666667
J1919+1645,19.3192341666667,16.7563111111111,289.7885125
J1919+1745,19.3287061111111,17.7510527777778,289.930591666667
J1920-09,19.3469444444444,-9.77416666666667,290.204166666667
J1920+1040,19.3487166666667,10.6752777777778,290.23075
J1920+1110,19.3370305555556,11.1830555555556,290.055458333333
J1921+0812,19.3632511111111,8.21440555555555,290.448766666667
J1921+1544,19.3629089722222,15.7381833333333,290.443634583333
J1921+16,19.35,16,290.25
J1921+2003,19.3643325,20.0557777777778,290.4649875
J1921+2153,19.3624486111111,21.8839583333333,290.436729166667
J1921+42,19.3655555555556,42.4166666666667,290.483333333333
J1922+1733,19.3814494444444,17.5565194444444,290.721741666667
J1922+58,19.3666666666667,58.4666666666667,290.5
J1923+1706,19.3855138888889,17.1026111111111,290.782708333333
J1923+2515,19.3895818222222,25.2612898888889,290.843727333333
J1924+1628,19.4,16.4666666666667,291
J1924+1631,19.4152444444444,16.5302222222222,291.228666666667
J1924+1639,19.4008643055556,16.6613211111111,291.012964583333
J1924+17,19.4,17,291
J1924+2040,19.4111111111111,20.6675,291.166666666667
J1925-16,19.4183333333333,-16.0166666666667,291.275
J1925+1721,19.4166666666667,17.35,291.25
J1925+19,19.4238888888889,19.0666666666667,291.358333333333
J1926+0737,19.4427055555556,7.61866666666667,291.640583333333
J1926-1314,19.4482875,-13.2343888888889,291.7243125
J1926+1613,19.4333333333333,16.2166666666667,291.5
J1926+1928,19.4396722222222,19.4699166666667,291.595083333333
J1926+2016,19.4383511111111,20.2669805555556,291.575266666667
J1927+0911,19.4571188888889,9.18491666666667,291.856783333333
J1927+1852,19.452895,18.8690277777778,291.793425
J1927+1856,19.4569361111111,18.9435555555556,291.854041666667
J1927+2234,19.4522444444444,22.5825833333333,291.783666666667
J1928+15,19.4722222222222,15.2166666666667,292.083333333333
J1928+1746,19.4784869444444,17.7748944444444,292.177304166667
J1928+1923,19.4681008333333,19.3920333333333,292.0215125
J1929+00,19.4911111111111,0.433333333333333,292.366666666667
J1929+16,19.4883333333333,16.35,292.325
J1929+1844,19.4879944444444,18.7498611111111,292.319916666667
J1929+19,19.4922222222222,19.0833333333333,292.383333333333
J1929+1955,19.48821425,19.9188638888889,292.32321375
J1929+2121,19.4845108333333,21.3563,292.2676625
J1929+62,19.4833333333333,62.2666666666667,292.25
J1930+1316,19.5002630555556,13.26975,292.503945833333
J1930+14,19.5,14,292.5
J1930+17,19.5122222222222,17.4166666666667,292.683333333333
J1930-1852,19.5082543333333,-18.8628527777778,292.623815
J1930+1852,19.5083694444444,18.8705833333333,292.625541666667
J1931+1440,19.5166666666667,14.6666666666667,292.75
J1931+1536,19.5321416666667,15.6159722222222,292.982125
J1931+1952,19.5321844444444,19.8698611111111,292.982766666667
J1931+30,19.5244444444444,30.5833333333333,292.866666666667
J1932+1059,19.53720825,10.9923388888889,293.05812375
J1932+17,19.5333333333333,17,293
J1932+1916,19.5388055555556,19.2775,293.082083333333
J1932-3655,19.5350416666667,-36.91725,293.025625
J1933+0758,19.5553908333333,7.96861388888889,293.3308625
J1933+1304,19.5562580555556,13.0805472222222,293.343870833333
J1933+1726,19.55,17.4333333333333,293.25
J1933-6211,19.5590075555556,-62.1963558333333,293.385113333333
J1934+19,19.5666666666667,19,293.5
J1934+2352,19.5794972222222,23.8821944444444,293.692458333333
J1935+12,19.5875,12.05,293.8125
J1935+1616,19.5966183055556,16.2777738888889,293.949274583333
J1935+1726,19.58443,17.4412388888889,293.76645
J1935+1745,19.5916583333333,17.7533888888889,293.874875
J1935+2025,19.5949836111111,20.4278055555556,293.924754166667
J1935+52,19.5833333333333,52.2,293.75
J1936+1536,19.6004222222222,15.61,294.006333333333
J1936+20,19.6,20,294
J1936+21,19.6080555555556,21.2,294.120833333333
J1937-00,19.6191666666667,-0.283333333333333,294.2875
J1937+1505,19.6211972222222,15.0886111111111,294.317958333333
J1937+2950,19.6298897222222,29.8338333333333,294.448345833333
J1938+0650,19.6315166666667,6.835,294.47275
J1938+2010,19.63565,20.1810277777778,294.53475
J1938+2012,19.6333333333333,20.2,294.5
J1938+2213,19.6372722222222,22.2201888888889,294.559083333333
J1939+10,19.6530555555556,10.75,294.795833333333
J1939+2134,19.6607114713889,21.5830915277778,294.910672070833
J1939+66,19.6666666666667,66.2,295
J1940+2246,19.6666666666667,22.7666666666667,295
J1940+2337,19.6765238888889,23.6295833333333,295.147858333333
J1940-2403,19.675,-24.05,295.125
J1941+0121,19.6877886111111,1.36097222222222,295.316829166667
J1941+1026,19.692315,10.4404444444444,295.384725
J1941+1341,19.6846852777778,13.6917777777778,295.270279166667
J1941+2525,19.6891111111111,25.4181388888889,295.336666666667
J1941-2602,19.6834463888889,-26.0349305555556,295.251695833333
J1941+43,19.7,43.3833333333333,295.5
J1942+1743,19.7002861111111,17.7245277777778,295.504291666667
J1942+81,19.7,81.1,295.5
J1943+0609,19.7247588888889,6.166,295.871383333333
J1943+2210,19.7212475,22.1730975,295.8187125
J1944+0907,19.7359224555556,9.12312188888889,296.038836833333
J1944-10,19.7333333333333,-10.2833333333333,296
J1944+1755,19.7421666666667,17.9284444444444,296.1325
J1944+2236,19.73363075,22.6062833333333,296.00446125
J1945+07,19.7652777777778,7.28333333333333,296.479166666667
J1945+1834,19.7600277777778,18.57225,296.400416666667
J1946-1312,19.7827302777778,-13.2101111111111,296.740954166667
J1946+1805,19.7814011111111,18.0947888888889,296.721016666667
J1946+2244,19.7735805555556,22.7498333333333,296.603708333333
J1946+24,19.7666666666667,23.9666666666667,296.5
J1946+2535,19.7803055555556,25.5976388888889,296.704583333333
J1946+2611,19.7793916666667,26.197,296.690875
J1946-2913,19.7810372222222,-29.22975,296.715558333333
J1946+3417,19.7736477277778,34.2874102777778,296.604715916667
J1947+0915,19.7961722222222,9.25222222222222,296.942583333333
J1947+10,19.7933333333333,10.7333333333333,296.9
J1947+1957,19.7887319444444,19.9523305555556,296.830979166667
J1947-4215,19.785,-42.25,296.775
J1948+2551,19.8048830555556,25.8644305555556,297.073245833333
J1948+3540,19.8069463055556,35.6697380555556,297.104194583333
J1949+2306,19.8187,23.1154166666667,297.2805
J1949+3106,19.8248995861111,31.1010635833333,297.373493791667
J1950+05,19.8494444444444,5.58333333333333,297.741666666667
J1950+2414,19.8458510833333,24.2491566111111,297.68776625
J1951+1123,19.8522916666667,11.3903333333333,297.784375
J1952+2630,19.8769000277778,26.5077980555556,298.153500416667
J1952+3252,19.882835,32.8779194444444,298.242525
J1953+1149,19.8965194444444,11.8285,298.447791666667
J1953+1846A,19.8961111111111,18.7783333333333,298.441666666667
J1953+2732,19.8855,27.5467222222222,298.2825
J1953+67,19.8833333333333,67.0333333333333,298.25
J1954+2836,19.9053194444444,28.6016666666667,298.579791666667
J1954+2923,19.906265,29.3881361111111,298.593975
J1954+43,19.9166666666667,43.8333333333333,298.75
J1955+2527,19.9331653416667,25.4509563888889,298.997480125
J1955+2908,19.92441,29.1454071944444,298.86615
J1955+5059,19.9218788055556,50.9986922222222,298.828182083333
J1956+0838,19.94785,8.638,299.21775
J1956-28,19.9333333333333,-27.8833333333333,299
J1957+2516,19.95,25.2666666666667,299.25
J1957+5033,19.9608055555556,50.555,299.412083333333
J1958+2846,19.9777972222222,28.765,299.666958333333
J1959+2048,19.9935471888889,20.8042006111111,299.903207833333
J1959+3620,19.9938972222222,36.3414166666667,299.908458333333
J2001+42,20.0333333333333,42.7166666666667,300.5
J2002+1637,20.0466027777778,16.6213055555556,300.699041666667
J2002+30,20.0494444444444,30.5833333333333,300.741666666667
J2004+3429,20.0797138888889,34.48825,301.195708333333
J2005+3547,20.0881925,35.7903888888889,301.3228875
J2005+3552,20.0965277777778,35.8734166666667,301.447916666667
J2006+3102,20.1030555555556,31.0341666666667,301.545833333333
J2007+0809,20.1204166666667,8.15916666666667,301.80625
J2007+0910,20.1328064166667,9.17025833333333,301.99209625
J2007+20,20.1166666666667,20.35,301.75
J2007+2722,20.1210635555556,27.3799761111111,301.815953333333
J2007+3120,20.11917,31.34765,301.78755
J2008+2513,20.1431894444444,25.2251,302.147841666667
J2009+3326,20.1636555555556,33.4361666666667,302.454833333333
J2010-1323,20.1794221111111,-13.3988963888889,302.691331666667
J2010+2845,20.1680744444444,28.7581027777778,302.521116666667
J2010+3230,20.1740277777778,32.5020277777778,302.610416666667
J2011+3331,20.1847016666667,33.5235111111111,302.770525
J2012-2029,20.2129444444444,-20.4919444444444,303.194166666667
J2013-0649,20.2215974166667,-6.81816388888889,303.32396125
J2013+3058,20.2261813888889,30.9807472222222,303.392720833333
J2013+3845,20.2195463888889,38.7620305555556,303.293195833333
J2015+2524,20.2535277777778,25.4086944444444,303.802916666667
J2016+1948,20.2826231916667,19.7976633888889,304.239347875
J2017+0603,20.2896401111111,6.05154694444444,304.344601666667
J2017+2043,20.2913716666667,20.7255277777778,304.370575
J2017+59,20.3,59.2166666666667,304.5
J2018+2839,20.3010648055556,28.6650588888889,304.515972083333
J2018+3431,20.3147766666667,34.5168083333333,304.72165
J2019+2425,20.3255413888889,24.4209177222222,304.883120833333
J2021+3651,20.3515166666667,36.8513333333333,305.27275
J2021+4026,20.3583305555556,40.4458611111111,305.374958333333
J2022+2854,20.3769630833333,28.9064177777778,305.65444625
J2022+3842,20.3726913888889,38.7041166666667,305.590370833333
J2022+5154,20.3805202777778,51.9139536111111,305.707804166667
J2024+48,20.4,48,306
J2027+2146,20.4546361111111,21.7678972222222,306.819541666667
J2027+4557,20.4545091666667,45.9658555555556,306.8176375
J2027+74,20.4666666666667,74.7833333333333,307
J2028+3332,20.4721833333333,33.5345444444444,307.08275
J2029+45,20.4833333333333,45,307.25
J2030+3641,20.5000725,36.690875,307.5010875
J2030+4415,20.5142638888889,44.2605833333333,307.713958333333
J2030+55,20.5,55,307.5
J2032+4127,20.5369741666667,41.4567666666667,308.0546125
J2033+0042,20.5586416666667,0.706111111111111,308.379625
J2033+1734,20.5576436666667,17.582955,308.364655
J2033-1938,20.5653888888889,-19.6497222222222,308.480833333333
J2036+2835,20.6128786111111,28.5862333333333,309.193179166667
J2037+1942,20.6207055555556,19.7150833333333,309.310583333333
J2038+35,20.6333333333333,35,309.5
J2038-3816,20.6483861111111,-38.2699722222222,309.725791666667
J2040+1657,20.6716291666667,16.9584611111111,310.0744375
J2043+1711,20.722467525,17.1913744444444,310.837012875
J2043+2740,20.72875,27.6822222222222,310.93125
J2043+7045,20.7166666666667,70.75,310.75
J2044+4614,20.7496666666667,46.2483333333333,311.245
J2045+0912,20.7631510555556,9.2081,311.447265833333
J2046-0421,20.7667102777778,-4.35722222222222,311.500654166667
J2046+1540,20.7775969444444,15.6760027777778,311.663954166667
J2047+1053,20.7833333333333,10.8833333333333,311.75
J2047+5029,20.7985111111111,50.4939361111111,311.977666666667
J2048-1616,20.8099001769444,-16.2790426388889,312.148502654167
J2048+2255,20.8127411111111,22.9181416666667,312.191116666667
J2050+13,20.8333333333333,13.0166666666667,312.5
J2051-0827,20.8520873611111,-8.46049861111111,312.781310416667
J2053-7200,20.8964277777778,-72.0117222222222,313.446416666667
J2055+2539,20.9302222222222,25.6672222222222,313.953333333333
J2055+3630,20.9253755833333,36.5059636111111,313.88063375
J2102+38,21.0333333333333,38,315.5
J2105+28,21.1,28.4833333333333,316.5
J2105+6223,21.0868611111111,62.3847222222222,316.302916666667
J2108-3429,21.1418027777778,-34.4938611111111,317.127041666667
J2108+4441,21.1390227777778,44.6969083333333,317.085341666667
J2111+2106,21.1925361111111,21.1019444444444,317.888041666667
J2111+40,21.1833333333333,40,317.75
J2111+4606,21.1900361111111,46.1086944444444,317.850541666667
J2113+2754,21.2178859722222,27.9006361111111,318.268289583333
J2113+67,21.2333333333333,67.0333333333333,318.5
J2116+1414,21.2704866666667,14.2391777777778,319.0573
J2122+54,21.3833333333333,54.55,320.75
J2124-3358,21.4121815194444,-33.9790740833333,321.182722791667
J2127-6648,21.4586888888889,-66.8078055555555,321.880333333333
J2129-04,21.4833333333333,-4,322.25
J2129+1210A,21.49951292,12.1670094166667,322.4926938
J2129+1210B,21.49962,12.1667527777778,322.4943
J2129+1210C,21.5003345,12.1772802777778,322.5050175
J2129+1210D,21.4995205555556,12.1665944444444,322.492808333333
J2129+1210E,21.4994963888889,12.1690638888889,322.492445833333
J2129+1210F,21.4992161111111,12.167475,322.488241666667
J2129+1210G,21.4994305555556,12.1659166666667,322.491458333333
J2129+1210H,21.4994955555556,12.1665083333333,322.492433333333
J2129-5721,21.4896570361111,-57.3539439166667,322.344855541667
J2136-1606,21.6000611111111,-16.1036111111111,324.000916666667
J2137+64,21.6166666666667,64.3166666666667,324.25
J2138+4911,21.6333333333333,49.1833333333333,324.5
J2139+00,21.6616666666667,0.6,324.925
J2139+2242,21.6574722222222,22.7116666666667,324.862083333333
J2139+4716,21.6655416666667,47.2702777777778,324.983125
J2140-2310A,21.6728905833333,-23.1802204444444,325.09335875
J2140-2310B,21.6727777777778,-23.1797222222222,325.091666666667
J2143+0654,21.7176055555556,6.90486944444444,325.764083333333
J2144-3933,21.7366834455556,-39.5658014,326.050251683333
J2145-0750,21.7640178111111,-7.83845552777778,326.460267166667
J2149+6329,21.8329416666667,63.4954166666667,327.494125
J2151+2315,21.8580277777778,23.2535555555556,327.870416666667
J2155+2813,21.9210611111111,28.2200277777778,328.815916666667
J2155-5641,21.9170555555556,-56.6991666666667,328.755833333333
J2156+2618,21.9399177777778,26.3084638888889,329.098766666667
J2157+4017,21.95051375,40.2961072222222,329.25770625
J2203+50,22.05,50,330.75
J2204+27,22.0777777777778,27.0333333333333,331.166666666667
J2205+1444,22.0881241666667,14.7420277777778,331.3218625
J2206+6151,22.1050330555556,61.8661388888889,331.575495833333
J2207+40,22.1166666666667,40.95,331.75
J2208+5500,22.1399222222222,55.0023361111111,332.098833333333
J2210+57,22.1833333333333,57.4833333333333,332.75
J2213+53,22.2166666666667,53,333.25
J2214+3000,22.2441238888889,30.0106205555556,333.661858333333
J2215+1538,22.2610147222222,15.6430222222222,333.915220833333
J2215+5135,22.2590777777778,51.5934583333333,333.886166666667
J2216+5759,22.2681166666667,57.99825,334.02175
J2217+5733,22.2986194444444,57.5511111111111,334.479291666667
J2219+4754,22.3300386111111,47.9149805555556,334.950579166667
J2222-0137,22.3683247502778,-1.62103455833333,335.524871254167
J2222+5602,22.3666666666667,56,335.5
J2225+35,22.4133333333333,35.5,336.2
J2225+6535,22.4313113888889,65.5932166666667,336.469670833333
J2227+30,22.4583333333333,30.6,336.875
J2229+2643,22.4974684444444,26.7327180555556,337.462026666667
J2229+6114,22.4848,61.2359166666667,337.272
J2229+64,22.4833333333333,64.9666666666667,337.25
J2234+06,22.5727777777778,6.18333333333333,338.591666666667
J2234+2114,22.5824,21.2385555555556,338.736
J2235+1506,22.59547225,15.1136277777778,338.93208375
J2236-5527,22.6144030555556,-55.4635647222222,339.216045833333
J2238+5903,22.6411861111111,59.0613333333333,339.617791666667
J2238+6021,22.6333333333333,60.35,339.5
J2240+5832,22.6785941666667,58.5437555555556,340.1789125
J2241-5236,22.6950051388889,-52.6100627777778,340.425077083333
J2243+1518,22.71938,15.306975,340.7907
J2243+69,22.7333333333333,69.6666666666667,341
J2244+63,22.7333333333333,63,341
J2253+1516,22.8873702777778,15.277175,343.310554166667
J2256-1024,22.9489972222222,-10.4095472222222,344.234958333333
J2301+5852,23.0189694444444,58.8790138888889,345.284541666667
J2302+4442,23.0463832222222,44.7061361111111,345.695748333333
J2302+6028,23.0364444444444,60.4667277777778,345.546666666667
J2305+3100,23.0995344444444,31.0004888888889,346.493016666667
J2305+4707,23.098845,47.1292555555556,346.482675
J2307+2225,23.1281355555556,22.4305888888889,346.922033333333
J2308+5547,23.1371727777778,55.7933416666667,347.057591666667
J2311+67,23.1833333333333,67.0833333333333,347.75
J2313+4253,23.2190613611111,42.8869563888889,348.285920416667
J2315+58,23.25,58,348.75
J2316+64,23.2666666666667,64,349
J2316+69,23.2833333333333,69.2,349.25
J2317+1439,23.2858992305556,14.6586722222222,349.288488458333
J2319+6411,23.3264472222222,64.1904875,349.896708333333
J2322+2057,23.3728766527778,20.9508163888889,350.593149791667
J2324-6054,23.4074944444444,-60.9016944444444,351.112416666667
J2325-0530,23.4209166666667,-5.51055555555556,351.31375
J2326+6141,23.4333333333333,61,351.5
J2329+16,23.4972222222222,16.95,352.458333333333
J2330-2005,23.5074680555556,-20.0915638888889,352.612020833333
J2333+6145,23.5554022222222,61.7583583333333,353.331033333333
J2337+6151,23.6182672222222,61.850425,354.274008333333
J2339-0533,23.6607611111111,-5.55147777777778,354.911416666667
J2340+08,23.6791666666667,8.55,355.1875
J2343+6221,23.7166666666667,62.35,355.75
J2352+65,23.8666666666667,65,358
J2353+85,23.9,85.5666666666667,358.5
J2354+6155,23.9013122222222,61.9296638888889,358.519683333333
